lockitver|DO NOT DELETE THIS LINE! Tradução PTBR - 2015-2021 - by Cláudio Vieira e Evandro Neto
itm_lucas_nomad_club|Nomad Soiel Club
itm_lucas_nomad_club_pl|Nomad Soiel Club
itm_rrr_mallet1|Mallet
itm_rrr_mallet1_pl|Mallet
itm_faradon_largeclub|Spiked Oak Bat of Doom
itm_faradon_largeclub_pl|Spiked Oak Bat of Doom
itm_lui_twohandedmace|Long Manhunter Mace
itm_lui_twohandedmace_pl|Long Manhunter Mace
itm_sarranid_two_handed_mace_1|Long Iron Mace
itm_sarranid_two_handed_mace_1_pl|Long Iron Mace
itm_giant_club|Ulfhednar's Club
itm_giant_club_pl|Ulfhednar's Club
itm_lui_manhunter_polehammer|Empire Spiked Two-Handed Hammer
itm_lui_manhunter_polehammer_pl|Empire Spiked Two-Handed Hammer
itm_warhammer|Hamlet's Divine Hammer
itm_warhammer_pl|Hamlet's Divine Hammer
itm_jousting_lance|Jousting Lance
itm_jousting_lance_pl|Jousting Lance
itm_double_sided_lance|Double Sided Lance
itm_double_sided_lance_pl|Double Sided Lance
itm_bamboo_lance|Bamboo Lance
itm_bamboo_lance_pl|Bamboo Lance
itm_light_lance|Light Lance
itm_light_lance_pl|Light Lance
itm_lance|Lance
itm_lance_pl|Lance
itm_heavy_lance|Heavy Lance
itm_heavy_lance_pl|Heavy Lance
itm_great_lance|Great Lance
itm_great_lance_pl|Great Lance
itm_lance_4|Brown Striped Lance
itm_lance_4_pl|Brown Striped Lance
itm_lance_2|Orange Striped Lance
itm_lance_2_pl|Orange Striped Lance
itm_lance_5|Dark Striped Lance
itm_lance_5_pl|Dark Striped Lance
itm_lance_3|Red Striped Lance
itm_lance_3_pl|Red Striped Lance
itm_lance_1|Black Striped Lance
itm_lance_1_pl|Black Striped Lance
itm_lance_6|Blue Striped Lance
itm_lance_6_pl|Blue Striped Lance
itm_lance_lev1|Page's Lance
itm_lance_lev1_pl|Page's Lance
itm_lance_lev2|Senior Page's Lance
itm_lance_lev2_pl|Senior Page's Lance
itm_lance_lev3|Squire's Lance
itm_lance_lev3_pl|Squire's Lance
itm_lance_lev4|Knight's Lance
itm_lance_lev4_pl|Knight's Lance
itm_lance_lev6|Cavalier's Lance
itm_lance_lev6_pl|Cavalier's Lance
itm_lance_lev5|Knight Lord's Lance
itm_lance_lev5_pl|Knight Lord's Lance
itm_h_spear|Wooden Spear
itm_h_spear_pl|Wooden Spear
itm_shortened_spear|Shortened Spear
itm_shortened_spear_pl|Shortened Spear
itm_spear|Spear
itm_spear_pl|Spear
itm_bamboo_spear|Bamboo Spear
itm_bamboo_spear_pl|Bamboo Spear
itm_war_spear|War Spear
itm_war_spear_pl|War Spear
itm_luc_long_war_spear|Long Spear
itm_luc_long_war_spear_pl|Long Spear
itm_swiss_pike_1|Hakkon Pike
itm_swiss_pike_1_pl|Hakkon Pike
itm_dwarf_spear|Dwarf Spear
itm_dwarf_spear_pl|Dwarf Spear
itm_sword_spear|Sword Spear
itm_sword_spear_pl|Sword Spear
itm_war_spear_12|Infantry Spear
itm_war_spear_12_pl|Infantry Spear
itm_awlpike|Awlpike
itm_awlpike_pl|Awlpike
itm_boar_spear_of_frederick_iv_of_tyrol|Tyrol Spear
itm_boar_spear_of_frederick_iv_of_tyrol_pl|Tyrol Spear
itm_war_spear_no2|Castle Guard Spear
itm_war_spear_no2_pl|Castle Guard Spear
itm_swiss_pike_3_v2|Lightwood Hakkon Pike
itm_swiss_pike_3_v2_pl|Lightwood Hakkon Pike
itm_epieu_de_guerre_no1|Chiavarina
itm_epieu_de_guerre_no1_pl|Chiavarina
itm_bohemian_ear_spoon_no1|Bohemian Spear
itm_bohemian_ear_spoon_no1_pl|Bohemian Spear
itm_perisno_spear|Perisno Defender Spear
itm_perisno_spear_pl|Perisno Defender Spear
itm_perisno_tower_spear|Perisno Tower Spear
itm_perisno_tower_spear_pl|Perisno Tower Spear
itm_perisno_guard_spear|Perisno Guardian Spear
itm_perisno_guard_spear_pl|Perisno Guardian Spear
itm_awlpike_long|Long Awlpike
itm_awlpike_long_pl|Long Awlpike
itm_gondor_spear|Fountain Guard Spear
itm_gondor_spear_pl|Fountain Guard Spear
itm_citadel_guard_spear|Elintoran Guard Spear
itm_citadel_guard_spear_pl|Elintoran Guard Spear
itm_roman_spear_1|Short Legion Spear
itm_roman_spear_1_pl|Short Legion Spear
itm_roman_spear_2|Legion Spear
itm_roman_spear_2_pl|Legion Spear
itm_roman_spear_3|Heavy Legion Hasta
itm_roman_spear_3_pl|Heavy Legion Hasta
itm_german_hunting_spear|Hunting Spear
itm_german_hunting_spear_pl|Hunting Spear
itm_boar_spear|Boar Spear
itm_boar_spear_pl|Boar Spear
itm_ashwood_pike|Ashwood Pike
itm_ashwood_pike_pl|Ashwood Pike
itm_halfj6|Modified Slammer
itm_halfj6_pl|Modified Slammer
itm_pike|Pike
itm_pike_pl|Pike
itm_glaive_kn_no2|Glaive
itm_glaive_kn_no2_pl|Glaive
itm_halfj4|Double Edged Blade
itm_halfj4_pl|Double Edged Blade
itm_swiss_pike_2|Long Pike
itm_swiss_pike_2_pl|Long Pike
itm_corseque_no3|Short Corseque
itm_corseque_no3_pl|Short Corseque
itm_halfj9|Valahir Spear
itm_halfj9_pl|Valahir Spear
itm_luc_pike_5m_lenght450|5-meter Spear
itm_luc_pike_5m_lenght450_pl|5-meter Spear
itm_partisan_no1|Long Sword Spear
itm_partisan_no1_pl|Long Sword Spear
itm_halfj7|Tornblow
itm_halfj7_pl|Tornblow
itm_yari_spear_b|Long Yari Spear
itm_yari_spear_b_pl|Long Yari Spear
itm_halfj3|Double Edged Spear
itm_halfj3_pl|Double Edged Spear
itm_swiss_pike_3_v1|Medium Hakkon Pike
itm_swiss_pike_3_v1_pl|Medium Hakkon Pike
itm_luc_trident|Trident
itm_luc_trident_pl|Trident
itm_corseque_no1|Corseque
itm_corseque_no1_pl|Corseque
itm_halfj8|Guardian Spear
itm_halfj8_pl|Guardian Spear
itm_unholy_trident|Unholy Trident
itm_unholy_trident_pl|Unholy Trident
itm_halfj10|Long Spear
itm_halfj10_pl|Long Spear
itm_nordic_halberd|Short Halberd
itm_nordic_halberd_pl|Short Halberd
itm_luc_hungarian_axe_b|Long Militia Axe
itm_luc_hungarian_axe_b_pl|Long Militia Axe
itm_swiss_voulge_no1|Swak Voulge
itm_swiss_voulge_no1_pl|Swak Voulge
itm_dane_axe_no1|Dane Poleaxe
itm_dane_axe_no1_pl|Dane Poleaxe
itm_long_bardiche|Long Bardiche
itm_long_bardiche_pl|Long Bardiche
itm_glaive|Knightsbane
itm_glaive_pl|Knightsbane
itm_luc_swiss_poleaxe|Light Poleaxe
itm_luc_swiss_poleaxe_pl|Light Poleaxe
itm_khergit_long_halfblade|Cheap Guandao
itm_khergit_long_halfblade_pl|Cheap Guandao
itm_great_long_bardiche|Great Long Bardiche
itm_great_long_bardiche_pl|Great Long Bardiche
itm_swiss_voulge_no2|Footman Voulge
itm_swiss_voulge_no2_pl|Footman Voulge
itm_burgundian_glaive|Foreign Bardiche
itm_burgundian_glaive_pl|Foreign Bardiche
itm_luc_saxon_voulge|Lobtrochtin Voulge
itm_luc_saxon_voulge_pl|Lobtrochtin Voulge
itm_luc_hungarian_axe|Long Guard Axe
itm_luc_hungarian_axe_pl|Long Guard Axe
itm_halfj|Half Moon
itm_halfj_pl|Half Moon
itm_gallowglass_axe_no1|Guardsman's Poleaxe
itm_gallowglass_axe_no1_pl|Guardsman's Poleaxe
itm_poleaxe_a|Tolranian Poleaxe
itm_poleaxe_a_pl|Tolranian Poleaxe
itm_luc_pole_axe_new|Infantry Poleaxe
itm_luc_pole_axe_new_pl|Infantry Poleaxe
itm_swiss_voulge_no3|Pikeman Voulge
itm_swiss_voulge_no3_pl|Pikeman Voulge
itm_luc_partisan|Bladed Halberd
itm_luc_partisan_pl|Bladed Halberd
itm_luc_flemish_halberd|Darksteel Bardiche
itm_luc_flemish_halberd_pl|Darksteel Bardiche
itm_luc_saxon_voulge_b|Lobtrochtin Dreaded Voulge
itm_luc_saxon_voulge_b_pl|Lobtrochtin Dreaded Voulge
itm_elegant_poleaxe|Gardist Hellebarde
itm_elegant_poleaxe_pl|Gardist Hellebarde
itm_luc_poleaxe_m|Darksteel Poleaxe
itm_luc_poleaxe_m_pl|Darksteel Poleaxe
itm_halfj1|Double Moon
itm_halfj1_pl|Double Moon
itm_venetian_poleaxe_1475|Kingsman's Poleaxe
itm_venetian_poleaxe_1475_pl|Kingsman's Poleaxe
itm_simple_poleaxe|Guard Poleaxe
itm_simple_poleaxe_pl|Guard Poleaxe
itm_german_poleaxe|Royal Hakkon Poleaxe
itm_german_poleaxe_pl|Royal Hakkon Poleaxe
itm_halfj12|Redmoon Halberd
itm_halfj12_pl|Redmoon Halberd
itm_hafted_blade_b|Short Hafted Blade
itm_hafted_blade_b_pl|Short Hafted Blade
itm_hafted_blade_a|Hafted Blade
itm_hafted_blade_a_pl|Hafted Blade
itm_luc_hafted_blade_4|Sharkov Hafted Blade
itm_luc_hafted_blade_4_pl|Sharkov Hafted Blade
itm_luc_swiss_voulge|Bloodlines Hafted Blade
itm_luc_swiss_voulge_pl|Bloodlines Hafted Blade
itm_glaive_no1|Lightsteel Glaive
itm_glaive_no1_pl|Lightsteel Glaive
itm_naginata|Naginata
itm_naginata_pl|Naginata
itm_luc_hafted_blade_1|Lucky Hafted Blade
itm_luc_hafted_blade_1_pl|Lucky Hafted Blade
itm_cjpudao|Jin Pudao
itm_cjpudao_pl|Jin Pudao
itm_glaive_xv|Noble Perisno Glaive
itm_glaive_xv_pl|Noble Perisno Glaive
itm_luc_hafted_blade_2|Blade of Dragon Dynasty
itm_luc_hafted_blade_2_pl|Blade of Dragon Dynasty
itm_an_axe02|Black Death
itm_an_axe02_pl|Black Death
itm_long_axe|Long Axe
itm_long_axe_pl|Long Axe
itm_long_axe_as_axe|Long Axe
itm_long_axe_as_axe_pl|Long Axe
itm_luc_great_long_axe|Long Battle Axe
itm_luc_great_long_axe_pl|Long Battle Axe
itm_luc_great_long_axe_as_axe|Long Battle Axe
itm_luc_great_long_axe_as_axe_pl|Long Battle Axe
itm_military_fork|Battle Fork
itm_military_fork_pl|Battle Fork
itm_military_scythe|Military Scythe
itm_military_scythe_pl|Military Scythe
itm_battle_fork_no1|Military Fork
itm_battle_fork_no1_pl|Military Fork
itm_long_hafted_knobbed_mace|Long Hafted Knobbed Mace
itm_long_hafted_knobbed_mace_pl|Long Hafted Knobbed Mace
itm_long_hafted_spiked_mace|Long Hafted Mace
itm_long_hafted_spiked_mace_pl|Long Hafted Mace
itm_luc_marteau_de_lucerne|Speared Polehammer
itm_luc_marteau_de_lucerne_pl|Speared Polehammer
itm_luc_long_hammer|Long Hammer
itm_luc_long_hammer_pl|Long Hammer
itm_luc_german_short_polehammer|Foot Knight Polehammer
itm_luc_german_short_polehammer_pl|Foot Knight Polehammer
itm_milanese_polehammer_no1|Knight's Darksteel Polehammer
itm_milanese_polehammer_no1_pl|Knight's Darksteel Polehammer
itm_milanese_polehammer_no2|Short Knight's Darksteel Polehammer
itm_milanese_polehammer_no2_pl|Short Knight's Darksteel Polehammer
itm_polehammer|Stone Polehammer
itm_polehammer_pl|Stone Polehammer
itm_long_spiked_club|Long Spiked Club
itm_long_spiked_club_pl|Long Spiked Club
itm_luc_long_hafted_spiked_mace_b|Long Hafted Spiked Mace
itm_luc_long_hafted_spiked_mace_b_pl|Long Hafted Spiked Mace
itm_luc_english_polehammer|Darksteel Spearclaw
itm_luc_english_polehammer_pl|Darksteel Spearclaw
itm_luc_lucerne_hammer|Darksteel Polehammer
itm_luc_lucerne_hammer_pl|Darksteel Polehammer
itm_dwarf_great_pick|Dwarven Great Pick
itm_dwarf_great_pick_pl|Dwarven Great Pick
itm_bec_de_corbin_a|War Hammer
itm_bec_de_corbin_a_pl|War Hammer
itm_mackie_morning_star_cwe|Old Abendstern
itm_mackie_morning_star_cwe_pl|Old Abendstern
itm_mackie_morning_star_long|Abendstern
itm_mackie_morning_star_long_pl|Abendstern
itm_morgenstern_no2|Tolranian Abendstern
itm_morgenstern_no2_pl|Tolranian Abendstern
itm_staff|Staff
itm_staff_pl|Staff
itm_scythe|Peasant Scythe
itm_scythe_pl|Peasant Scythe
itm_war_sickle_no1|War Sickle
itm_war_sickle_no1_pl|War Sickle
itm_war_scythe_no1|War Scythe
itm_war_scythe_no1_pl|War Scythe
itm_iron_staff|Iron Staff
itm_iron_staff_pl|Iron Staff
itm_waorstaffb|Eidolon Warstaff
itm_waorstaffb_pl|Eidolon Warstaff
itm_waorstaffa|Grazir's Rune Warstaff
itm_waorstaffa_pl|Grazir's Rune Warstaff
itm_waorstaffe|Runed Persino Kingsman Staff
itm_waorstaffe_pl|Runed Persino Kingsman Staff
itm_fire_arrow|Flaming Arrows
itm_fire_arrow_pl|Flaming Arrows
itm_fire_arrow2|Tolranian Explosive Arrows
itm_fire_arrow2_pl|Tolranian Explosive Arrows
itm_fire_arrow3|Perisno Exploding Arrows
itm_fire_arrow3_pl|Perisno Exploding Arrows
itm_itm_bomb|Galwe Grenades
itm_itm_bomb_pl|Galwe Grenades
itm_itm_bomb2|Galwe Fire Grenades
itm_itm_bomb2_pl|Galwe Fire Grenades
itm_woodman_tunic|Aroulo Tunic
itm_woodman_tunic_pl|Aroulo Tunic
itm_woodman_scout|Aroulo Light Armor
itm_woodman_scout_pl|Aroulo Light Armor
itm_woodman_padded|Aroulo Padded Armor
itm_woodman_padded_pl|Aroulo Padded Armor
itm_leaf_armour|Aroulo Wood Armor
itm_leaf_armour_pl|Aroulo Wood Armor
itm_woodman_chieftain|Aroulo Medium Armor
itm_woodman_chieftain_pl|Aroulo Medium Armor
itm_armour_braided|Aroulo Braided Armor
itm_armour_braided_pl|Aroulo Braided Armor
itm_aroulo_helm|Aroulo Helmet
itm_aroulo_helm_pl|Aroulo Helmet
itm_aroulo_helmet_a|Aroulo Warrior Helmet
itm_aroulo_helmet_a_pl|Aroulo Warrior Helmet
itm_aroulo_boots|Aroulo Rich Leather Boots
itm_aroulo_boots_pl|Aroulo Rich Leather Boots
itm_luc_obsidian_axe_2b|Aroulo Stone Axe
itm_luc_obsidian_axe_2b_pl|Aroulo Stone Axe
itm_luc_mace_straight|Aroulo Stone Mace
itm_luc_mace_straight_pl|Aroulo Stone Mace
itm_luc_macuahuitl_small|Aroulo Obsidian Macuahuitl
itm_luc_macuahuitl_small_pl|Aroulo Obsidian Macuahuitl
itm_luc_macuahuitl_2|Obsidian Killer
itm_luc_macuahuitl_2_pl|Obsidian Killer
itm_woodman_staff|Aroulo Staff
itm_woodman_staff_pl|Aroulo Staff
itm_luc_long_war_club_blunt|Spiked Aroulo Staff
itm_luc_long_war_club_blunt_pl|Spiked Aroulo Staff
itm_luc_tepopzotopilli|Aroulo Obsidian Spear
itm_luc_tepopzotopilli_pl|Aroulo Obsidian Spear
itm_luc_macuahuitl|Aroulo Macuahuitl
itm_luc_macuahuitl_pl|Aroulo Macuahuitl
itm_tribal_shieldm|Aroulo Shield
itm_tribal_shieldm_pl|Aroulo Shield
itm_stonemaul_aroulo|Tribal Stone Hammer
itm_stonemaul_aroulo_pl|Tribal Stone Hammer
itm_aroulo_arrows|Aroulo Hunter Arrows
itm_aroulo_arrows_pl|Aroulo Hunter Arrows
itm_aroulo_throwing_wep|Aroulo Leaf Bombs
itm_aroulo_throwing_wep_pl|Aroulo Leaf Bombs
itm_aroulo_throwing_wep_area_damage|Club
itm_aroulo_throwing_wep_area_damage_pl|Club
itm_aroulo_throwing_wep_tourney|Aroulo Leaf Bombs
itm_aroulo_throwing_wep_tourney_pl|Aroulo Leaf Bombs
itm_aroulo_throwing_wep_2|Special Leaf Bombs
itm_aroulo_throwing_wep_2_pl|Special Leaf Bombs
itm_dreaded_gloves|Dreaded One's Gauntlets
itm_dreaded_gloves_pl|Dreaded One's Gauntlets
itm_dreaded_helmet|Dreaded One's Helmet
itm_dreaded_helmet_pl|Dreaded One's Helmet
itm_dreaded_armor|Dreaded One's Armor
itm_dreaded_armor_pl|Dreaded One's Armor
itm_dreaded_greaves|Dreaded One's Greaves
itm_dreaded_greaves_pl|Dreaded One's Greaves
itm_demon_greaves|Darklord Greaves
itm_demon_greaves_pl|Darklord Greaves
itm_demon_helmet|Darklord Helmet
itm_demon_helmet_pl|Darklord Helmet
itm_demon_armor|Darklord Armor
itm_demon_armor_pl|Darklord Armor
itm_armor_baratheon|Weathered Armor
itm_armor_baratheon_pl|Weathered Armor
itm_helm_baratheon|Weathered Helmet
itm_helm_baratheon_pl|Weathered Helmet
itm_boots_baratheon|Weathered Greaves
itm_boots_baratheon_pl|Weathered Greaves
itm_gloves_baratheon|Weathered Gloves
itm_gloves_baratheon_pl|Weathered Gloves
itm_archer_tevton_armor_b|Perisno Pilgrim's Clothes
itm_archer_tevton_armor_b_pl|Perisno Pilgrim's Clothes
itm_armor_monie_tevton_b|Perisno Monk's Robe
itm_armor_monie_tevton_b_pl|Perisno Monk's Robe
itm_sergeant_tevton_armor_b|Perisno Cleric's Armor
itm_sergeant_tevton_armor_b_pl|Perisno Cleric's Armor
itm_knight_armor_tevton_c|Perisno Priest's Mail Surcoat
itm_knight_armor_tevton_c_pl|Perisno Priest's Mail Surcoat
itm_knight_armor_templar_d|Perisno Crusader's Armor
itm_knight_armor_templar_d_pl|Perisno Crusader's Armor
itm_knight_armor_tevton_c_cloak|Perisno Holy Champion's Armor
itm_knight_armor_tevton_c_cloak_pl|Perisno Holy Champion's Armor
itm_knight_armor_templar_d_cloak|Perisno Zealot's Armor
itm_knight_armor_templar_d_cloak_pl|Perisno Zealot's Armor
itm_tabard_red|Freelancer Recruit's Tabard
itm_tabard_red_pl|Freelancer Recruit's Tabard
itm_sergeant_armor_antioh_a|Freelancer Soldier's Uniform
itm_sergeant_armor_antioh_a_pl|Freelancer Soldier's Uniform
itm_knight_armor_antioh_e|Freelancer Infantry's Uniform
itm_knight_armor_antioh_e_pl|Freelancer Infantry's Uniform
itm_knight_armor_antioh_b_cloak|Freelancer Swordsmaster's Uniform
itm_knight_armor_antioh_b_cloak_pl|Freelancer Swordsmaster's Uniform
itm_armor_master_order_antioh|Freelancer Dismounted Knight's Armor
itm_armor_master_order_antioh_pl|Freelancer Dismounted Knight's Armor
itm_archer_ibelin_armor_a|Freelancer Archer's Uniform
itm_archer_ibelin_armor_a_pl|Freelancer Archer's Uniform
itm_sergeant_ibelin_armor|Freelancer Veteran Archer's Uniform
itm_sergeant_ibelin_armor_pl|Freelancer Veteran Archer's Uniform
itm_knight_armor_ibelin_c|Freelancer Master Archer's Uniform
itm_knight_armor_ibelin_c_pl|Freelancer Master Archer's Uniform
itm_knight_armor_ibelin_b_cloak|Freelancer Sharpshooter's Uniform
itm_knight_armor_ibelin_b_cloak_pl|Freelancer Sharpshooter's Uniform
itm_west_heavy_footman_armor|Freelancer Rider's Armor
itm_west_heavy_footman_armor_pl|Freelancer Rider's Armor
itm_west_rider_armor|Freelancer Squire's Armor
itm_west_rider_armor_pl|Freelancer Squire's Armor
itm_west_halberdier|Freelancer Knight's Armor
itm_west_halberdier_pl|Freelancer Knight's Armor
itm_west_man_at_arms_armor|Freelancer Marshal's Armor
itm_west_man_at_arms_armor_pl|Freelancer Marshal's Armor
itm_knight_armor_hospitaller_f|Eagle Retainer Armor
itm_knight_armor_hospitaller_f_pl|Eagle Retainer Armor
itm_knight_armor_hospitaller_d_cloak|Eagle Knight Armor
itm_knight_armor_hospitaller_d_cloak_pl|Eagle Knight Armor
itm_armor_master_order_hospitaller|Eagle Lord Armor
itm_armor_master_order_hospitaller_pl|Eagle Lord Armor
itm_warblade_bluesilver|Rhinio's Court Blade
itm_warblade_bluesilver_pl|Rhinio's Court Blade
itm_elfhelm_fake|Fake Naphali Helm
itm_elfhelm_fake_pl|Fake Naphali Helm
itm_elf_armor_fake|Fake Crimson Ranger Armor
itm_elf_armor_fake_pl|Fake Crimson Ranger Armor
itm_redwoodbow_fake|Common Red Bow
itm_redwoodbow_fake_pl|Common Red Bow
itm_simpletreequiver_arrow_fake|Red Arrows
itm_simpletreequiver_arrow_fake_pl|Red Arrows
itm_sabre_brightwood_fake|Red Sabre
itm_sabre_brightwood_fake_pl|Red Sabre
itm_nibor_hood_bow|Nibor Brotherhood Bow
itm_nibor_hood_bow_pl|Nibor Brotherhood Bow
itm_litchina_gold|Litchina Helm
itm_litchina_gold_pl|Litchina Helm
itm_song_helm_aa|Light Jin Helmet
itm_song_helm_aa_pl|Light Jin Helmet
itm_kevin_song_helm_b|Shi Jin's Helmet
itm_kevin_song_helm_b_pl|Shi Jin's Helmet
itm_barbuta2_greekish_bronze|Hakkon Inquisitor's Helmet
itm_barbuta2_greekish_bronze_pl|Hakkon Inquisitor's Helmet
itm_barbuta2_greekish_gold|Hakkon Knight's Helmet
itm_barbuta2_greekish_gold_pl|Hakkon Knight's Helmet
itm_litchina_helm_dark|Litchina Helm
itm_litchina_helm_dark_pl|Litchina Helm
itm_elfhelm_gold2|Elintoran Rider's Helmet
itm_elfhelm_gold2_pl|Elintoran Rider's Helmet
itm_mirk_helmet_2|Brown Naphali Helmet
itm_mirk_helmet_2_pl|Brown Naphali Helmet
itm_argossky_helm|Heretic Seeker's Helmet
itm_argossky_helm_pl|Heretic Seeker's Helmet
itm_trisna_armor|Trisna's Armor
itm_trisna_armor_pl|Trisna's Armor
itm_armour_torlian|Torlian's Armor
itm_armour_torlian_pl|Torlian's Armor
itm_armour_vale_perisno|Perisno Rune Ranger Armor
itm_armour_vale_perisno_pl|Perisno Rune Ranger Armor
itm_golden_ebonybow|Duskfall
itm_golden_ebonybow_pl|Duskfall
itm_liana_bow|Liana's Skyfall
itm_liana_bow_pl|Liana's Skyfall
itm_shadestalker_mask|Shadestalker Mask
itm_shadestalker_mask_pl|Shadestalker Mask
itm_shadestalker_cloak|Shadestalker Cloak
itm_shadestalker_cloak_pl|Shadestalker Cloak
itm_aotfs_axe|Axe of the Forbidden Sea
itm_aotfs_axe_pl|Axe of the Forbidden Sea
itm_aotfs_axe_melee|Axe of the Forbidden Sea
itm_aotfs_axe_melee_pl|Axe of the Forbidden Sea
itm_weeping_moon|Weeping Moon
itm_weeping_moon_pl|Weeping Moon
itm_weeping_moon_melee|Weeping Moon
itm_weeping_moon_melee_pl|Weeping Moon
itm_duelling_helmet_blue|Blue Tourney Helm
itm_duelling_helmet_blue_pl|Blue Tourney Helm
itm_duelling_helmet|Dueling Helm
itm_duelling_helmet_pl|Dueling Helm
itm_pilgrim_disguise_ludger|Ludger's Rags
itm_pilgrim_disguise_ludger_pl|Ludger's Rags
itm_white_walker|Otherworlder Armor
itm_white_walker_pl|Otherworlder Armor
itm_invis_boots|Invisible Boots
itm_invis_boots_pl|Invisible Boots
itm_invis_gloves|Invisible Gloves
itm_invis_gloves_pl|Invisible Gloves
itm_troll_arm|Troll
itm_troll_arm_pl|Troll
itm_troll_club_1|Troll Mace
itm_troll_club_1_pl|Troll Mace
itm_mail_boots_for_tableau|Mail Boots
itm_mail_boots_for_tableau_pl|Mail Boots
itm_ad_viking_shield_round_04|Green & Red Nordic Shield
itm_ad_viking_shield_round_04_pl|Green & Red Nordic Shield
itm_ad_viking_shield_round_05|Blue & White Nordic Shield
itm_ad_viking_shield_round_05_pl|Blue & White Nordic Shield
itm_ad_viking_shield_round_07|Black & White Nordic Shield
itm_ad_viking_shield_round_07_pl|Black & White Nordic Shield
itm_dal_hindue|Saccar Shield
itm_dal_hindue_pl|Saccar Shield
itm_dal_hindug|Illica Falki Shield
itm_dal_hindug_pl|Illica Falki Shield
itm_dal_muslimh|Desert Shield
itm_dal_muslimh_pl|Desert Shield
itm_dwarf_shield_f|Dwarven Woodman Shield
itm_dwarf_shield_f_pl|Dwarven Woodman Shield
itm_dwarf_shield_d|Wooden Dwarven Shield
itm_dwarf_shield_d_pl|Wooden Dwarven Shield
itm_fur_covered_shield|Fur Covered Shield
itm_fur_covered_shield_pl|Fur Covered Shield
itm_leather_covered_round_shield|Leather Covered Round Shield
itm_leather_covered_round_shield_pl|Leather Covered Round Shield
itm_luc_wooden_shield_y|Round Wooden Shield
itm_luc_wooden_shield_y_pl|Round Wooden Shield
itm_hide_covered_round_shield|Hide Covered Round Shield
itm_hide_covered_round_shield_pl|Hide Covered Round Shield
itm_kite_shield_3|Brown Kite Shield
itm_kite_shield_3_pl|Brown Kite Shield
itm_kite_shield_4|Dark Brown Kite Shield
itm_kite_shield_4_pl|Dark Brown Kite Shield
itm_kite_shield_8|Black Striped Kite Shield
itm_kite_shield_8_pl|Black Striped Kite Shield
itm_norman_shield_7|Kite Shield
itm_norman_shield_7_pl|Kite Shield
itm_tab_shield_heater_a|Old Heater Shield
itm_tab_shield_heater_a_pl|Old Heater Shield
itm_tab_shield_heater_b|Plain Heater Shield
itm_tab_shield_heater_b_pl|Plain Heater Shield
itm_tab_shield_kite_a|Old Kite Shield
itm_tab_shield_kite_a_pl|Old Kite Shield
itm_tab_shield_pavise_a|Old Board Shield
itm_tab_shield_pavise_a_pl|Old Board Shield
itm_tab_shield_round_a|Old Round Shield
itm_tab_shield_round_a_pl|Old Round Shield
itm_wooden_shield|Wooden Shield
itm_wooden_shield_pl|Wooden Shield
itm_wooden_shield2|Wooden Shield
itm_wooden_shield2_pl|Wooden Shield
itm_light_shield|Light shield
itm_light_shield_pl|Light shield
itm_painted_brass_shield5|Painted Brass Shield
itm_painted_brass_shield5_pl|Painted Brass Shield
itm_ad_viking_shield_round_06|Yellow & Black Nordic Shield
itm_ad_viking_shield_round_06_pl|Yellow & Black Nordic Shield
itm_ad_viking_shield_round_08|Orange Nordic Shield
itm_ad_viking_shield_round_08_pl|Orange Nordic Shield
itm_ad_viking_shield_round_09|Green Perisno Shield
itm_ad_viking_shield_round_09_pl|Green Perisno Shield
itm_nomad_shield|Brown Draharan Shield
itm_nomad_shield_pl|Brown Draharan Shield
itm_dal_hindua|Desouk Desert Shield
itm_dal_hindua_pl|Desouk Desert Shield
itm_dal_muslimb|Decorated Desert Shield
itm_dal_muslimb_pl|Decorated Desert Shield
itm_dwarf_shield_j|Grey Dwarven Shield
itm_dwarf_shield_j_pl|Grey Dwarven Shield
itm_dwarf_shield_a|Dwarven Shield
itm_dwarf_shield_a_pl|Dwarven Shield
itm_dwarf_shield_l|Dwarven Infantry Shield
itm_dwarf_shield_l_pl|Dwarven Infantry Shield
itm_luc_heavy_wooden_shield|Heavy Wooden Shield
itm_luc_heavy_wooden_shield_pl|Heavy Wooden Shield
itm_kite_shield_6|White T Shield
itm_kite_shield_6_pl|White T Shield
itm_norman_shield_2|Perisno Kite Shield
itm_norman_shield_2_pl|Perisno Kite Shield
itm_shield_kite_k|Light Falconian Shield
itm_shield_kite_k_pl|Light Falconian Shield
itm_shield_kite_h|Black&White&Red Kite Shield
itm_shield_kite_h_pl|Black&White&Red Kite Shield
itm_s_h2|Highlander Shield
itm_s_h2_pl|Highlander Shield
itm_sh_oval|Bearpaw Shield
itm_sh_oval_pl|Bearpaw Shield
itm_shield_4|Guardian Black&White Shield
itm_shield_4_pl|Guardian Black&White Shield
itm_shield_5|Guardian Black Stripe Shield
itm_shield_5_pl|Guardian Black Stripe Shield
itm_shield_6|Black Boar Shield
itm_shield_6_pl|Black Boar Shield
itm_tab_shield_heater_c|Heater Shield
itm_tab_shield_heater_c_pl|Heater Shield
itm_tab_shield_kite_cav_a|Horseman's Kite Shield
itm_tab_shield_kite_cav_a_pl|Horseman's Kite Shield
itm_tab_shield_kite_b|Plain Kite Shield
itm_tab_shield_kite_b_pl|Plain Kite Shield
itm_tab_shield_kite_c|Kite Shield
itm_tab_shield_kite_c_pl|Kite Shield
